imdb_id,title,year,language,genre,director,writer,country,imdb_votes,rating_imdb,rating_rt,rating_mc,runtime_raw,wikipedia_pageid,wikipedia_description,wikipedia_extract,budget_raw,box_office_raw
tt0110073,Once Upon a Time in China V,1994,Cantonese,Action|Drama,Hark Tsui,Kee-To Lam|Tai-Mok Lau|Hark Tsui,Hong Kong,1294,5.9,,,,9147232,1994 Hong Kong-Chinese film by Tsui Hark,"Once Upon a Time in China V is a 1994 martial arts action film written and directed by Tsui Hark. A Hong Kong-Chinese co-production, the film is the fifth installment in the Once Upon a Time in China film series, with Vincent Zhao reprising his role as Chinese martial arts master and folk hero of Cantonese ethnicity Wong Fei-hung after taking over the character from Jet Li in Once Upon a Time in China IV. The film also saw the return of Hark as director and of Rosamund Kwan as ""13th Aunt"", who was absent in the fourth film.",,
tt0110882,Before the Rain,1994,Macedonian|English|Albanian|French|German,Drama|Romance|War,Milcho Manchevski,Milcho Manchevski,United Kingdom|France|North Macedonia,16141,7.8,92,,113,30864723,1994 film by Milcho Manchevski,"Before the Rain is a 1994 Macedonian war film written and directed by Milcho Manchevski, starring Katrin Cartlidge, Rade Šerbedžija, Grégoire Colin and Labina Mitevska. Photographed by Manuel Teran, edited by Nicolas Guster and featuring an original score by Macedonian band Anastasia, the film received critical acclaim.",,
tt0111149,Shallow Grave,1994,English,Crime|Drama|Thriller,Danny Boyle,John Hodge,United Kingdom,69165,7.2,72,69,89,883437,Film by Danny Boyle,"Shallow Grave is a 1994 British black comedy crime film directed by Danny Boyle, in his feature directorial debut, and starring Ewan McGregor, Christopher Eccleston, and Kerry Fox. Its plot follows a group of flatmates in Edinburgh who set off a chain of events after dismembering and burying a mysterious new tenant who died and left behind a large sum of money. The film was written by John Hodge, marking his first screenplay.",1000000,
tt0111460,Total Balalaika Show,1994,Finnish|English|French|Russian,Documentary|Comedy|Music,Aki Kaurismäki,Aki Kaurismäki,Finland,944,6.9,,,57,6345845,1994 Finnish film,"Total Balalaika Show is a 1994 film by director Aki Kaurismäki, featuring a concert by the Leningrad Cowboys and the Alexandrov Ensemble.",,
tt0111495,Three Colors: Red,1994,French,Drama|Mystery|Romance,Krzysztof Kieslowski,Krzysztof Kieslowski|Krzysztof Piesiewicz|Agnieszka Holland,France|Switzerland|Poland,115314,8.1,100,100,99,23777614,1994 film by Krzysztof Kieślowski,"Three Colours: Red is a 1994 romantic psychological drama mystery art film co-written, produced and directed by Polish filmmaker Krzysztof Kieślowski. It is the final installment of the Three Colours trilogy, which examines the French Revolutionary ideals; it is preceded by Blue and then by White.",,3581969
tt0111507,Three Colors: White,1994,Polish|French|English,Comedy|Drama|Romance,Krzysztof Kieslowski,Krzysztof Kieslowski|Krzysztof Piesiewicz|Agnieszka Holland,France|Switzerland|Poland,84350,7.6,91,91,91,155271,1994 French film by Krzysztof Kieślowski,"Three Colours: White is a 1994 arthouse psychological comedy-drama film co-written, produced and directed by Krzysztof Kieślowski. White is the second in the Three Colours trilogy, themed on the French Revolutionary ideals, following Blue and preceding Red. The film, like its precedent and succedent, received widespread critical acclaim and was selected as the Polish entry for the Best Foreign Language Film at the 67th Academy Awards.",,1237219
tt0111590,Vanya on 42nd Street,1994,English|Latin,Comedy|Drama|Romance,Louis Malle,Anton Chekhov|David Mamet|Andre Gregory,United Kingdom|United States,5474,7.3,89,,120,1236170,1994 film,"Vanya on 42nd Street is a 1994 American comedy-drama film directed by Louis Malle, written by Andre Gregory, and starring Wallace Shawn and Julianne Moore. The film is an intimate, interpretive performance of the 1899 play Uncle Vanya by Anton Chekhov as adapted by David Mamet.",,
tt0111845,Through the Olive Trees,1994,Persian,Drama,Abbas Kiarostami,Abbas Kiarostami,Iran|France,11394,7.7,88,,103,6841189,1994 Iranian film,"Through the Olive Trees is a 1994 Iranian drama film written, produced, edited and directed by Iranian filmmaker Abbas Kiarostami. The final part of Kiarostami's Koker trilogy, the plot, set in earthquake-ravaged Northern Iran, revolves around the production of the second film, And Life Goes On, which itself was a revisitation of the first film, Where Is the Friend's House?.",,
tt0112471,Before Sunrise,1995,English|German|French,Comedy|Drama|Romance,Richard Linklater,Richard Linklater|Kim Krizan,United States|Austria,367504,8.1,100,79,97,805053,1995 film by Richard Linklater,"Before Sunrise is a 1995 romantic drama film directed by Richard Linklater and co-written by Linklater and Kim Krizan, and is the first installment in the Before trilogy. In the film, Jesse and Céline meet on a train and disembark in Vienna to spend the night together.",2500000,5535405
tt0112654,One Hundred and One Nights,1995,French,Comedy|History|Romance,Agnès Varda,Agnès Varda,France|United Kingdom,1988,6.5,,,101,22256486,1995 film by Agnès Varda,"One Hundred and One Nights is a 1995 comedy film written and directed by Agnès Varda. A light-hearted look at 100 years of commercial cinema, it celebrates in vision and sound favourite films from France, Germany, Italy, Japan, and the United States. It was entered into the 45th Berlin International Film Festival.",,
tt0112769,The Ceremony,1995,French,Crime|Drama|Thriller,Claude Chabrol,Ruth Rendell|Claude Chabrol|Caroline Eliacheff,France|Germany,14750,7.5,94,,111,5898351,1995 French psychological thriller film by Claude Chabrol,"La Cérémonie is a 1995 French psychological thriller film by written and directed by Claude Chabrol. Starring Isabelle Huppert and Sandrine Bonnaire and adapted from the 1977 novel A Judgement In Stone by Ruth Rendell. The story follows Sophie an efficient, but quiet, cold and offbeat maid hired to work on the countryside house of a rich family. There, she befriends Jeanne, the local postmistress but soon, that friendship starts taking an increasingly dark turn.",,
tt0112800,The Blade,1995,Cantonese,Action,Hark Tsui,Koan Hui|Hark Tsui,Hong Kong|China,3818,6.9,,,,5697939,1995 Hong Kong film by Tsui Hark,"The Blade is a 1995 Hong Kong martial arts film co-written, produced and directed by Tsui Hark, starring Vincent Zhao, Moses Chan, Hung Yan-yan, Song Lei, Austin Wai, Chung Bik-ha and Valerie Chow. This film is notable for its unusual style, which includes dramatic close-ups, employment of colour gels, and frenetic camera use during the fight sequences.",,
tt0112817,Dead Man,1995,English|Cree,Adventure|Drama|Western,Jim Jarmusch,Jim Jarmusch,Germany|Japan|United States,107689,7.5,69,62,116,113651,1995 Western film,"Dead Man is a 1995 American acid Western film written and directed by Jim Jarmusch. It stars Johnny Depp, Gary Farmer, Billy Bob Thornton, Iggy Pop, Crispin Glover, John Hurt, Michael Wincott, Lance Henriksen, Gabriel Byrne, Mili Avital, and Robert Mitchum in his final film performance. The movie, set in the late 19th century, follows William Blake, a meek accountant on the run after killing a man. He has a chance encounter with enigmatic Native American spirit-guide ""Nobody"", who believes Blake is the reincarnation of the visionary English poet William Blake.",9000000,1037847
tt0112857,Devil in a Blue Dress,1995,English,Crime|Drama|Mystery,Carl Franklin,Walter Mosley|Carl Franklin,United States,26302,6.8,92,78,97,4306224,1995 film by Carl Franklin,"Devil in a Blue Dress is a 1995 American neo-noir mystery thriller film written and directed by Carl Franklin, based on Walter Mosley's 1990 novel of the same name and features Denzel Washington, Tom Sizemore, Jennifer Beals, and Don Cheadle. Set in 1948, the film follows World War II veteran Ezekiel ""Easy"" Rawlins who, desperately in need of a job, becomes drawn into a search for a mysterious woman.",,
tt0112887,The Doom Generation,1995,English,Comedy|Crime|Drama,Gregg Araki,Gregg Araki,France|United States,18530,6.1,55,48,83,976989,1995 film by Gregg Araki,"The Doom Generation is a 1995 independent black comedy thriller film co-edited, produced, written, and directed by Gregg Araki. The film stars James Duval and Rose McGowan as two troubled teenage lovers who pick up an adolescent drifter, played by Johnathon Schaech, and embark on a journey full of sex, violence, and convenience stores.",800000,284785
tt0112913,Fallen Angels,1995,Cantonese|Mandarin|Min Nan|Japanese|English,Comedy|Crime|Drama,Wong Kar-Wai,Wong Kar-Wai,Hong Kong,56485,7.5,95,71,91,624433,1995 Hong Kong film by Wong Kar-wai,"Fallen Angels is a 1995 Hong Kong neo-noir crime comedy-drama film written and directed by Wong Kar-wai. It features two intertwined storylines—one tells the story of a hitman wishing to leave the criminal underworld, the eccentric woman he starts a relationship with, and his agent, who is infatuated with him. The other story is of a mute ex-convict on the run from the police and a mentally unstable woman dumped by her boyfriend. Set in 1995 pre-Handover Hong Kong, Fallen Angels explores the characters' loneliness, their alienation from the situations around them, and yearning for connections in a hectic city.",,163145
tt0113247,La haine,1995,French|Yiddish,Crime|Drama,Mathieu Kassovitz,Mathieu Kassovitz,France,219237,8.1,96,,96,497081,1995 film by Mathieu Kassovitz,"La Haine is a 1995 French social thriller film written, co-edited, and directed by Mathieu Kassovitz. Starring Vincent Cassel, Hubert Koundé and Saïd Taghmaoui, the film chronicles a day and night in the lives of three friends from a poor immigrant neighbourhood in the suburbs of Paris. The title derives from a line spoken by one of them, Hubert: ""La haine attire la haine!"", ""hatred breeds hatred"". Kassovitz was awarded the Best Director prize at the 1995 Cannes Film Festival.",2600000,280859
tt0113537,Kicking and Screaming,1995,English,Comedy|Drama|Romance,Noah Baumbach,Noah Baumbach|Bo Berkman,United States,15842,6.6,56,75,96,1745419,Film by Noah Baumbach,"Kicking and Screaming is a 1995 American romantic comedy-drama film written and directed by Noah Baumbach in his feature directorial debut. The film stars Josh Hamilton, Olivia d'Abo, Parker Posey, Chris Eigeman, and Eric Stoltz.",,
tt0114323,Safe,1995,English|Spanish,Drama,Todd Haynes,Todd Haynes,United States|United Kingdom,18078,7.1,88,76,119,2021218,1995 film,"Safe is a 1995 American psychological drama film written and directed by Todd Haynes. The film stars Julianne Moore, Peter Friedman, Xander Berkeley, and James LeGros. Set in Los Angeles in 1987, it follows Carol White (Moore), a suburban housewife whose monotonous life abruptly changes when she becomes sick with a mysterious illness which she believes is caused by the environment around her. Principal photography began in Los Angeles on January 3, 1994, and concluded on February 13.",,512245
tt0114681,To Die For,1995,English,Comedy|Crime|Drama,Gus Van Sant,Joyce Maynard|Buck Henry,United Kingdom|Canada|United States,57103,6.8,88,86,102,284619,1995 film by Gus Van Sant,"To Die For is a 1995 satirical black comedy film directed by Gus Van Sant. It stars Nicole Kidman, Joaquin Phoenix and Matt Dillon. The plot follows Suzanne Stone, an ambitious New Hampshire woman with dreams of becoming a celebrity, who will stop at nothing until she achieves fame on TV. The film's narrative combines a traditional drama with darkly comic direct-to-camera monologues by Kidman's character, and mockumentary interviews, some tragic, with other characters in the film.",20000000,21284514
tt0115632,Basquiat,1996,English|Spanish,Biography|Drama,Julian Schnabel,Lech Majewski|John F. Bowe|Julian Schnabel,United States,23226,6.9,,65,102,904450,1996 American film by Julian Schnabel,"Basquiat is a 1996 American biographical drama film directed, written and co-composed by Julian Schnabel in his feature directorial debut. The film is based on the life of American postmodernist/neo expressionist artist Jean-Michel Basquiat. It is the first film about an American painter written and directed by another painter.",3300000,3011195
tt0115734,Bottle Rocket,1996,English|Spanish,Comedy|Crime|Drama,Wes Anderson,Owen Wilson|Wes Anderson,United States,86928,6.9,86,67,88,524139,1996 film by Wes Anderson,"Bottle Rocket is a 1996 American crime comedy film directed by Wes Anderson in his feature film directorial debut. Written by Anderson and Owen Wilson and based on Anderson's 1992 short film of the same name, it also marks the acting debuts of brothers Owen and Luke Wilson, also featured are their older brother Andrew Wilson, Robert Musgrave, Lumi Cavazos, and James Caan. Principal photography took place in various locations throughout Texas.",5000000,560069
tt0115736,Bound,1996,English|Italian,Crime|Thriller,Lana Wachowski|Lilly Wachowski,Lilly Wachowski|Lana Wachowski,United States,65793,7.3,87,64,108,249838,1996 American film by the Wachowskis,"Bound is a 1996 American neo-noir erotic crime thriller film written and directed by the Wachowskis in their feature film directorial debut. It stars Jennifer Tilly, Gina Gershon and Joe Pantoliano. The film centers on Violet (Tilly), a gun moll who longs to escape her relationship with her mobster boyfriend Caesar (Pantoliano), as she enters into a clandestine affair with alluring ex-con Corky (Gershon). The two women hatch a scheme to steal $2 million of Mafia money. This was also John P. Ryan's final appearance before he died in 2007.",4500000,3800000
tt0115964,Crash,1996,English|Swedish,Drama,David Cronenberg,J.G. Ballard|David Cronenberg,Canada|United Kingdom,71041,6.4,65,53,100,2077360,Canadian erotic thriller film by David Cronenberg,"Crash is a 1996 Canadian erotic thriller film written, produced and directed by David Cronenberg, based on J. G. Ballard's 1973 novel of the same name. Starring James Spader, Deborah Kara Unger, Elias Koteas, Holly Hunter and Rosanna Arquette, it follows a film producer who, after surviving a car crash, becomes involved with a group of symphorophiliacs who are aroused by car crashes and tries to rekindle his sexual relationship with his wife.",,
tt0116041,The Daytrippers,1996,English,Comedy|Drama,Greg Mottola,Greg Mottola,Canada|United States,8325,7.0,73,73,84,3524152,1996 film by Greg Mottola,"The Daytrippers is a 1996 independent comedy-drama film written and directed by Greg Mottola in his feature directorial debut. It stars Hope Davis, Stanley Tucci, Anne Meara, Parker Posey and Liev Schreiber.",,
tt0116650,Irma Vep,1996,French|English,Comedy|Drama,Olivier Assayas,Olivier Assayas,France,10014,7.0,94,80,98,326124,1996 film by Olivier Assayas,"Irma Vep is a 1996 French comedy-drama film written and directed by Olivier Assayas. Hong Kong actress Maggie Cheung plays a fictionalised version of herself, as disasters result when an unstable French film director attempts to remake Louis Feuillade's classic silent film serial Les Vampires (1915–16); Irma Vep is an anagram for the word ""vampire"". Taking place largely through the eyes of a foreigner (Cheung), it is also a meditation on the state of the French film industry.",1400000,9730
tt0116905,Lone Star,1996,English|Spanish,Drama|Mystery|Western,John Sayles,John Sayles,United States,34698,7.4,91,79,135,1108697,1996 neo-Western mystery film by John Sayles,"Lone Star is a 1996 American neo-Western mystery film written, edited, and directed by John Sayles. Set in a small town in South Texas, the film deals with a sheriff's investigation into the murder of one of his predecessors decades earlier. The cast also stars Joe Morton, Elizabeth Peña, Clifton James, Ron Canada, Frances McDormand and Matthew McConaughey.",5000000,
tt0116962,Mahjong,1996,Mandarin|Min Nan|English,Comedy|Drama,Edward Yang,Edward Yang,Taiwan,1737,7.4,,,,9710098,1996 Taiwanese film,"Mahjong is a 1996 Taiwanese comedy film written and directed by Edward Yang. The film stars Chang Chen, Nick Erickson and Virginie Ledoyen. The film was entered into the 46th Berlin International Film Festival where it won an Honourable Mention.",,
tt0117091,Mother,1996,English,Comedy|Drama,Albert Brooks,Albert Brooks|Monica Mcgowan Johnson,United States,7026,6.9,87,76,104,4470790,1996 American film,"Mother is a 1996 American comedy-drama film directed by Albert Brooks, co-written by Brooks with Monica Johnson, and starring Brooks and Debbie Reynolds as son and mother.",,
tt0117394,Deep Crimson,1996,Spanish,Crime|Drama|Romance,Arturo Ripstein,Paz Alicia Garciadiego,Mexico,2160,7.2,91,,110,21552138,1996 Mexican film,"Deep Crimson is a 1996 Mexican crime film directed by Arturo Ripstein, written by Paz Alicia Garciadiego and starring Regina Orozco and Daniel Giménez Cacho. Like The Honeymoon Killers before it, the film is a dramatization of the story of ""Lonely Hearts Killers"", Raymond Fernandez and Martha Beck, who committed a string of murders of women in the 1940s.",,
tt0117398,The Promise,1996,French|Romanian,Drama,Jean-Pierre Dardenne|Luc Dardenne,Luc Dardenne|Jean-Pierre Dardenne|Leon Michaux,Belgium|France|Luxembourg|Tunisia,8816,7.7,95,82,90,3342063,1996 film by the Dardenne brothers,"La Promesse is a 1996 drama film written and directed by the Belgian brothers Luc Dardenne and Jean-Pierre Dardenne, starring Jérémie Renier and Olivier Gourmet. The film had its world premiere in the Directors' Fortnight section parallel to the 1996 Cannes Film Festival. The film was shot in chronological order.",,
tt0117589,Secrets & Lies,1996,English,Comedy|Drama,Mike Leigh,Mike Leigh,United Kingdom|France,50519,8.0,95,92,142,612866,1996 British film by Mike Leigh,"Secrets & Lies is a 1996 comedy-drama film written and directed by Mike Leigh. Led by an ensemble cast consisting of many Leigh regulars, it focuses on a dysfunctional family whose relations are thrown into further chaos after Cynthia is contacted by her adult daughter Hortense, who was put up for adoption at birth and wishes to connect with her birth mother. Timothy Spall, Phyllis Logan, and Claire Rushbrook co-star as other members of the family.",4500000,
tt0117951,Trainspotting,1996,English,Crime|Drama,Danny Boyle,Irvine Welsh|John Hodge,United Kingdom|United States,758254,8.1,90,83,94,105434,1996 film by Danny Boyle,"Trainspotting is a 1996 British black comedy drama film directed by Danny Boyle, and starring Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle and Kelly Macdonald in her film debut. Based on the 1993 novel by Irvine Welsh, the film was released in the United Kingdom on 23 February 1996.",,
tt0118125,The Watermelon Woman,1996,English,Comedy|Drama|Romance,Cheryl Dunye,Cheryl Dunye|Douglas McKeown,United States,3976,7.1,92,74,90,7513196,1996 film by Cheryl Dunye,"The Watermelon Woman is a 1996 American romantic comedy-drama film written, directed, and edited by Cheryl Dunye. The first feature film directed by a Black lesbian, it stars Dunye as Cheryl, a young Black lesbian working a day job in a video store while trying to make a film about Fae Richards, a Black actress from the 1930s known for playing the stereotypical ""mammy"" roles relegated to Black actresses during the period.",,
tt0118147,When We Were Kings,1996,English|French,Documentary|Sport,Leon Gast,N/A,United States,19953,7.9,100,83,85,744312,1996 American documentary film by Leon Gast,"When We Were Kings is a 1996 American documentary film directed by Leon Gast about the ""Rumble in the Jungle"" heavyweight championship boxing match that was held on October 30, 1974, in Zaire between world heavyweight champion George Foreman and Muhammad Ali. It features archival footage of celebrities, including James Brown, B.B. King, and promoter Don King, in the lead-up to the fight and accompanying Zaire 74 music festival, alongside interview footage of Norman Mailer, George Plimpton, Spike Lee and Thomas Hauser from the 1990s.",,
tt0116922,Lost Highway,1997,English,Drama|Mystery|Thriller,David Lynch,David Lynch|Barry Gifford,France|United States,165403,7.6,69,53,135,204839,1997 film by David Lynch,"Lost Highway is a 1997 surrealist neo-noir horror film directed by David Lynch, who co-wrote the screenplay with Barry Gifford. It stars Bill Pullman, Patricia Arquette, and Balthazar Getty. The film also features Robert Blake, Jack Nance, and Richard Pryor in their final film performances. The narrative follows a musician (Pullman) who begins receiving unmarked videotapes of his home before he is abruptly convicted of murdering his wife (Arquette). While imprisoned, he mysteriously disappears and is replaced by a young mechanic (Getty) leading a different life.",,3726792
tt0118845,Happy Together,1997,Cantonese|Spanish|English|Mandarin,Drama|Romance,Wong Kar-Wai,Wong Kar-Wai|Manuel Puig,Hong Kong|South Korea|Japan,37190,7.7,85,70,96,184987,1997 Hong Kong film by Wong Kar-wai,"Happy Together is a 1997 Hong Kong romantic drama film written-directed by Wong Kar-wai and starring Leslie Cheung and Tony Leung Chiu-wai as a turbulent couple. The English title is inspired by the Turtles' 1967 song, which is covered by Danny Chung on the soundtrack. The Chinese title is an idiomatic expression suggesting ""the exposure of something intimate"".",,320319
tt0119080,Eve's Bayou,1997,English|French,Drama,Kasi Lemmons,Kasi Lemmons,United States,11944,7.2,83,78,109,2159438,1997 American drama film by Kasi Lemmons,"Eve's Bayou is a 1997 American Southern Gothic horror drama film written and directed by Kasi Lemmons in her feature directorial debut. Samuel L. Jackson served as a producer, and starred in the film with Lisa Nicole Carson, Jurnee Smollett, Lynn Whitfield, Debbi Morgan, Meagan Good, and Diahann Carroll. Following its premiere at the 1997 Toronto International Film Festival, it was released in theaters on November 7, 1997 to both critical and commercial success; it grossed $14 million domestically on a budget of $4 million, becoming the most commercially successful independent film of 1997. The unreliability of memory and observation function as important themes throughout the film.",,
tt0119167,Funny Games,1997,German|French|Italian,Crime|Drama|Horror,Michael Haneke,Michael Haneke,Austria,92393,7.5,73,69,104,3870912,1997 film by Michael Haneke,"Funny Games is a 1997 Austrian satirical psychological thriller film written and directed by Michael Haneke, and starring Susanne Lothar, Ulrich Mühe, and Arno Frisch. The plot involves two young men who hold a family hostage in their vacation home and torture them with sadistic games.",,
tt0119174,The Game,1997,English|Cantonese|German|Spanish|Thai,Drama|Mystery|Thriller,David Fincher,John Brancato|Michael Ferris,United States,460509,7.7,77,63,128,3911312,1997 film by David Fincher,"The Game is a 1997 American mystery thriller film directed by David Fincher, starring Michael Douglas, Sean Penn, Deborah Kara Unger and James Rebhorn and produced by Propaganda Films and PolyGram Filmed Entertainment. It tells the story of a wealthy investment banker who is given a mysterious birthday gift by his brother—participation in a game that integrates in strange ways with his everyday life. As the lines between the banker's real life and the game become more uncertain, hints of a larger conspiracy begin to unfold.",48000000,110000000
tt0119237,Gummo,1997,English,Comedy|Drama,Harmony Korine,Harmony Korine,United States,41187,6.6,39,19,95,1176717,1997 film by Harmony Korine,"Gummo is a 1997 American experimental drama film written and directed by Harmony Korine, and starring Linda Manz, Max Perlich, Jacob Sewell, Jacob Reynolds, Chloë Sevigny, and Nick Sutton. It is set in Xenia, Ohio, a Midwestern American town that had been previously struck by a devastating tornado. The loose narrative follows several main characters who find odd and destructive ways to pass time, interrupted by vignettes depicting other inhabitants of the town.",1300000,116799
tt0119349,The Ice Storm,1997,English,Drama,Ang Lee,Rick Moody|James Schamus,France|United States,62443,7.3,86,72,112,7770667,1997 film by Ang Lee,"The Ice Storm is a 1997 American drama film directed by Ang Lee and written by James Schamus adapting the 1994 novel The Ice Storm by Rick Moody. During Thanksgiving in 1973, two neighboring suburban families seek escape from their emotional emptiness through infidelity and self-indulgence. The film stars Kevin Kline, Joan Allen, Tobey Maguire, Christina Ricci, Elijah Wood, Katie Holmes, Glenn Fitzgerald, Jamey Sheridan and Sigourney Weaver. The film was produced by Fox Searchlight Pictures on a budget of $18 million.",,
tt0119375,Insomnia,1997,Norwegian|Swedish,Crime|Mystery|Thriller,Erik Skjoldbjærg,Nikolaj Frobenius|Erik Skjoldbjærg,Norway,16676,7.2,95,,96,4760947,1997 film by Erik Skjoldbjærg,"Insomnia is a 1997 Norwegian neo-noir thriller film about a police detective investigating a murder in a town located above the Arctic Circle. The investigation goes horribly wrong when he mistakenly shoots his partner and subsequently attempts to cover it up. The title of the film refers to his inability to sleep, the result of his guilt, represented by the relentless glare of the midnight sun. Insomnia was the film debut of director Erik Skjoldbjærg. The screenplay was written by Nikolaj Frobenius and Skjoldbjærg with a soundtrack by Geir Jenssen.",,
tt0119572,Love Jones,1997,English,Comedy|Drama|Romance,Theodore Witcher,Theodore Witcher,United States,5796,7.3,75,65,108,2812852,1997 film by Theodore Witcher,"Love Jones is a 1997 American romantic comedy-drama film written and directed by Theodore Witcher, in his feature film directing debut. The film stars Larenz Tate, Nia Long, Isaiah Washington, Bill Bellamy, and Lisa Nicole Carson.",10000000,12782749
tt0119809,Nowhere,1997,English,Comedy|Drama|Sci-Fi,Gregg Araki,Gregg Araki,France|United States,11739,6.5,50,44,82,1223386,1997 film by Gregg Araki,"Nowhere is a 1997 black comedy drama film written and directed by Gregg Araki. Described by Araki as ""Beverly Hills, 90210 on acid"", the film follows a day in the lives of a group of Los Angeles college students and the strange lives that they lead. It stars an ensemble cast led by James Duval and Rachel True.",,
tt0119844,Ossos,1997,Portuguese,Drama,Pedro Costa,Pedro Costa,Portugal|France|Denmark,1728,6.8,,,94,10375432,1997 Portuguese film,Ossos is a 1997 Portuguese film directed by Pedro Costa.,,
tt0120265,Taste of Cherry,1997,Persian|Kurdish,Drama,Abbas Kiarostami,Abbas Kiarostami,Iran|France,40897,7.7,83,80,95,1873693,1997 Iranian film directed by Abbas Kiarostami,"Taste of Cherry is a 1997 Iranian minimalist drama film written, produced, edited, and directed by Abbas Kiarostami, and starring Homayoun Ershadi as a middle-aged Tehran man who drives through a city suburb in search of someone willing to carry out the task of burying him after he commits suicide. The film won the Palme d'Or at the 1997 Cannes Film Festival, which it shared with The Eel.",,
tt0120448,The Life of Jesus,1997,French|Arabic,Drama|Romance,Bruno Dumont,Bruno Dumont,France,3568,7.0,63,74,96,18557233,1997 French film,"The Life of Jesus is a 1997 feature film directed by director Bruno Dumont in his debut. It was the winner of the BFI Sutherland Trophy, the Prix Jean Vigo and European Discovery of the Year at the European Film Awards, as well as the special mention for Camera d’Or at Cannes. Set in the town of Bailleul, the film casts a bleak look at the life of an unemployed teenager with learning difficulties who descends into rape and murder. The choice of title for the film is unexplained.",,
tt0123948,Cure,1997,Japanese|Spanish,Crime|Horror|Mystery,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Japan,31072,7.5,94,70,107,2359777,1997 Japanese film,"Cure is a 1997 Japanese neo-noir psychological horror film written and directed by Kiyoshi Kurosawa. Starring Kōji Yakusho and Masato Hagiwara, it follows a detective investigating a series of murders whose perpetrators confess yet lack clear motives. The film received positive reviews from critics and has been described in later commentary as influential on the late-1990s wave of Japanese horror cinema.",1000000,
tt0120669,Fear and Loathing in Las Vegas,1998,English,Adventure|Comedy|Drama,Terry Gilliam,Hunter S. Thompson|Terry Gilliam|Tony Grisoni,United States,315237,7.5,51,41,118,5842075,1998 film by Terry Gilliam,"Fear and Loathing in Las Vegas is a 1998 American black comedy surrealist adventure film based on Hunter S. Thompson's novel of the same name. It was co-written and directed by Terry Gilliam and stars Johnny Depp and Benicio del Toro as Raoul Duke and Dr. Gonzo, respectively. The film details the duo's journey through Las Vegas as their initial journalistic intentions devolve into an exploration of the city under the influence of psychoactive substances.",18500000,10700000
tt0120728,The Last Days of Disco,1998,English,Comedy|Drama|Music,Whit Stillman,Whit Stillman,United States,14861,6.7,74,76,109,2995062,1998 film by Whit Stillman,"The Last Days of Disco is a 1998 American comedy-drama film written and directed by Whit Stillman, and loosely based on his travels and experiences in various nightclubs in Manhattan, including Studio 54. Starring Chloë Sevigny and Kate Beckinsale, the film follows a group of Ivy League and Hampshire College graduates falling in and out of love in the disco scene of New York City in the early 1980s.",8000000,3000000
tt0120863,The Thin Red Line,1998,English|Tok Pisin|Japanese|Greek,Drama|History|War,Terrence Malick,James Jones|Terrence Malick,United States,209437,7.6,80,78,166,142465,War film by Terrence Malick,"The Thin Red Line is a 1998 American epic war film written and directed by Terrence Malick. It is the second film adaptation of the 1962 novel by James Jones, following the 1964 film. Telling a fictionalized version of the Battle of Mount Austen, which was part of the Guadalcanal campaign in the Pacific Theater of the Second World War, it portrays U.S. soldiers of C Company, 1st Battalion, 27th Infantry Regiment, 25th Infantry Division, played by Sean Penn, Jim Caviezel, Nick Nolte, Elias Koteas, and Ben Chaplin. The novel's title alludes to a line from Rudyard Kipling's poem ""Tommy"", from Barrack-Room Ballads, in which he says British foot soldiers are called a ""thin red line of [h]eroes"", referring to the stand of the 93rd Regiment in the Battle of Balaclava of the Crimean War.",52000000,36400491
tt0128445,Rushmore,1998,English|Spanish|Latin|French,Comedy|Drama|Romance,Wes Anderson,Wes Anderson|Owen Wilson,United States,206258,7.6,90,87,93,407351,1998 film by Wes Anderson,"Rushmore is a 1998 American romantic comedy film directed by Wes Anderson about a teenager named Max Fischer, his friendship with rich industrialist Herman Blume, and their shared affection for elementary school teacher Rosemary Cross. The film was co-written by Anderson and Owen Wilson. The soundtrack features multiple songs by bands associated with the British Invasion of the 1960s. Filming began in November 1997 around Houston, Texas, and lasted 50 days, until late January 1998.",9000000,17105219
tt0147612,Happiness,1998,English|Russian,Comedy|Drama,Todd Solondz,Todd Solondz,United States,78716,7.7,84,81,134,865561,1998 American black comedy film by Todd Solondz,"Happiness is a 1998 American black comedy-drama film written and directed by Todd Solondz. It stars an ensemble cast consisting of Jane Adams, Elizabeth Ashley, Dylan Baker, Lara Flynn Boyle, Ben Gazzara, Jared Harris, Philip Seymour Hoffman, Louise Lasser, Jon Lovitz, Camryn Manheim, Rufus Read, and Cynthia Stevenson. The film revolves around the lives of three sisters, their parents, their lovers, and others around them. The film was awarded the FIPRESCI Prize at the 1998 Cannes Film Festival for ""its bold tracking of controversial contemporary themes, richly-layered subtext, and remarkable fluidity of visual style,"" and the cast received the National Board of Review award for best ensemble performance.",,
tt0154420,The Celebration,1998,Danish|German|English,Drama,Thomas Vinterberg,Thomas Vinterberg|Mogens Rukov,Denmark|Sweden,98330,8.0,91,82,101,1573381,1998 Danish black comedy-drama film,"The Celebration is a 1998 Danish black comedy-drama film directed by Thomas Vinterberg and produced by Nimbus Film. It tells the story of a family gathering to celebrate their patriarch's 60th birthday, during which a family secret is revealed.",,
